town_code,town,lat,long,district,district_lat,district_long,region,regional_city,region_lat,region_long,population_density,area,population,distance_town_district,drive_town_district,distance_town_region,drive_town_region
519413,Kríže,49.2430142,21.1494554,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,4.22,"14,936,254",63,21.9,29,55.3,63
519421,Kružlov,49.30201645,21.11986963,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,100.25,"10,055,364",1008,13.8,18,48.6,54
519430,Kučín - Bardejov,49.2088033,21.4546994,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,45.25,"7,193,928",326,20.8,32,42.1,54
519456,Kurima,49.226617,21.4524463,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,71.05,"15,890,534",1129,18.4,28,44.2,57
519464,Kurov,49.3483112,21.1265747,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,57.31,"11,848,233",679,14.4,17,55.6,60
519472,Lascov,49.1608455,21.4812864,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,107.82,"5,347,104",577,27,41,32.4,40
519481,Lenartov,49.3103365,21.0236233,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,79.31,"14,777,046",1172,21,26,60.6,63
519499,Lipová - Bardejov,49.2616548,21.4814297,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,19.26,"3,919,771",76,22.3,34,53.5,71
519502,Livov,49.2508036,21.0884714,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,2.6,"26,374,917",69,24.2,31,61.2,71
519511,Livovská Huta,49.2439631,21.0329684,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,3.02,"14,216,088",43,28.7,38,65.7,77
519529,Lopúchov,49.1306028,21.37052004,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,38.41,"8,135,029",313,23.9,29,27.5,33
519545,Lukavica - Bardejov,49.2614846,21.3264103,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,45.1,"8,292,369",374,6.8,10,44,49
519553,Lukov,49.2936231,21.0779009,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,22.67,"28,580,195",648,19,24,56,63
519570,Malcov,49.3040576,21.057481,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,86.27,"18,876,967",1629,18.1,22,55.2,61
519588,Marhaň,49.17598695,21.45866862,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,92.68,"10,395,988",964,24.8,38,35.6,44
519600,Mikulášová,49.383189,21.3912093,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,15.69,"7,996,956",126,17.8,22,58.4,65
519618,Mokroluh,49.3060167,21.21075609,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,97.02,"7,947,212",771,5.6,8,46.8,50
519626,Nemcovce - Bardejov,49.2095635,21.4412912,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,48.17,"5,459,464",263,21.6,33,41,52
519634,Nižná Polianka,49.404392,21.4021202,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,38.38,"5,875,983",226,18.3,22,58.9,65
519642,Nižná Voľa,49.2239025,21.3713519,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,39.24,"7,173,917",282,13.5,21,40.8,52
519669,Nižný Tvarožec,49.3618719,21.1844683,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,48.54,"11,156,769",542,15.3,20,56.5,63
519677,Oľšavce,49.2020495,21.38086584,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,33.86,"5,064,555",172,15.9,24,38.2,48
519685,Ondavka,49.436445,21.3387586,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,3.46,"3,468,150",12,24.3,31,64.9,74
519693,Ortuťová,49.2701507,21.456593,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,32.27,"6,027,440",195,18.6,29,49.9,66
519707,Osikov,49.1738425,21.2629222,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,70.64,"13,873,897",980,15.9,23,28,33
519715,Petrová,49.3856596,21.1259884,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,64.35,"14,297,094",920,17.6,24,58.8,66
519723,Poliakovce,49.2553598,21.4062902,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,50.65,"7,531,912",382,13.8,22,54.3,65
519731,Porúbka - Bardejov,49.1994503,21.4275572,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,75.55,"2,964,779",224,20.4,31,39.3,50
519936,Raslavice,49.1495809,21.3191619,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,170.7,"16,459,138",2810,19.2,22,22.8,25
519740,Regetovka,49.4214264,21.2723229,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,6.11,"7,122,930",44,17.6,23,58.2,66
519758,Rešov,49.2383174,21.3307713,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,32.52,"9,162,786",298,10.1,16,47.3,55
519766,Richvald,49.2761353,21.1902329,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,45.81,"21,841,736",1001,10.6,13,41.9,45
519774,Rokytov,49.3152712,21.19086846,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,111.17,"5,136,415",571,7,8,48.2,51
519847,Šarišské Čierne,49.3450406,21.382666,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,21.01,"14,016,092",295,14.6,23,55.2,66
519855,Šašová,49.25985115,21.45147405,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,30.11,"5,280,090",159,18.2,28,48.3,63
519863,Šiba,49.2333333,21.2333333,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,45.82,"13,824,807",634,8.4,12,39.8,44
519782,Smilno,49.3833333,21.35,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,50.34,"13,795,876",695,13.8,17,54.3,60
519791,Snakov,49.340215,21.04077847,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,56.18,"12,138,887",682,19.4,25,56.4,65
519804,Stebnícka Huta,49.4095518,21.2497497,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,23.59,"9,433,342",223,18.2,25,58.7,68
519812,Stebník,49.3790953,21.2669111,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,14.81,"20,533,357",304,13.9,19,54.5,62
519821,Stuľany,49.1411485,21.41070992,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,68.55,"8,118,013",557,26.6,33,28.7,34
519839,Sveržov,49.33871055,21.16573253,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,108.62,"5,703,424",620,11.8,16,53,58
519871,Tarnov,49.3213907,21.15784689,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,69.66,"5,835,613",407,9.7,12,50.9,54
519880,Tročany,49.1824105,21.3218371,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,34.9,"8,467,710",296,15.7,19,28.4,31
518964,Vaniškovce,49.16591705,21.29289143,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,76.73,"4,802,718",369,20.4,24,25.6,30
519901,Varadka,49.4190542,21.38419577,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,31.8,"7,374,140",235,20.2,25,60.8,68
519910,Vyšná Polianka,49.4286777,21.35696238,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,19.15,"5,692,791",109,22.6,28,63.2,71
519928,Vyšná Voľa,49.2487359,21.363535,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,44.24,"8,838,465",391,10.5,16,47.7,55
519944,Vyšný Kručov,49.161481,21.43798826,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,38.8,"3,956,289",154,25.2,38,33.8,41
519952,Vyšný Tvarožec,49.3892477,21.19352977,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,14.8,"8,211,549",122,18.7,26,59.9,68
519961,Zborov,49.3679102,21.3080014,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,182.62,"19,630,661",3585,10.5,14,51,57
519979,Zlaté,49.3384066,21.2011937,Bardejov,49.2926871,21.2756031,Prešovský kraj,Prešov,48.9975724,21.2401811,54.05,"14,338,576",775,9.5,13,50.7,55
528595,Bratislava - Staré Mesto,48.1405887,17.1123274,Bratislava I,48.155137,17.10102081,Bratislavský kraj,Bratislava,48.1516988,17.1093063,"4,402.39","9,590,124",42220,3.7,7,2.9,5
529311,Bratislava - Podunajské Biskupice,48.130042,17.2074215,Bratislava II,48.12274,17.21033503,Bratislavský kraj,Bratislava,48.1516988,17.1093063,522.26,"42,492,968",22193,1.4,3,12.8,16
529320,Bratislava - Ružinov,48.1493142,17.1645049,Bratislava II,48.12274,17.21033503,Bratislavský kraj,Bratislava,48.1516988,17.1093063,"1,867.49","39,700,420",74140,5.6,8,5.5,10
529338,Bratislava - Vrakuňa,48.145195,17.2004942,Bratislava II,48.12274,17.21033503,Bratislavský kraj,Bratislava,48.1516988,17.1093063,"1,953.40","10,296,679",20114,4.3,9,10,17
529346,Bratislava - Nové Mesto,48.1671622,17.1383524,Bratislava III,48.2001475,17.14807461,Bratislavský kraj,Bratislava,48.1516988,17.1093063,"1,065.38","37,481,484",39932,5.7,10,4.2,7
529354,Bratislava - Rača,48.2117887,17.1534331,Bratislava III,48.2001475,17.14807461,Bratislavský kraj,Bratislava,48.1516988,17.1093063,"1,021.23","23,659,304",24162,1.7,2,9,14
529362,Bratislava - Vajnory,48.2049103,17.2065787,Bratislava III,48.2001475,17.14807461,Bratislavský kraj,Bratislava,48.1516988,17.1093063,440.85,"13,534,087",5967,6.5,9,15.9,18
529401,Bratislava - Devín,48.1745864,16.9826096,Bratislava IV,48.202306,17.01793563,Bratislavský kraj,Bratislava,48.1516988,17.1093063,121.83,"14,007,658",1707,8.1,11,12.3,19
529371,Bratislava - Devínska Nová Ves,48.2091751,16.973894,Bratislava IV,48.202306,17.01793563,Bratislavský kraj,Bratislava,48.1516988,17.1093063,652.18,"24,217,253",15794,4.3,6,15.2,21
529389,Bratislava - Dúbravka,48.1870886,17.0375032,Bratislava IV,48.202306,17.01793563,Bratislavský kraj,Bratislava,48.1516988,17.1093063,"3,896.77","8,648,836",33703,2.7,4,9.4,14
529397,Bratislava - Karlova Ves,48.1592404,17.0526768,Bratislava IV,48.202306,17.01793563,Bratislavský kraj,Bratislava,48.1516988,17.1093063,"3,039.79","10,951,096",33289,6.4,10,6.6,11
529419,Bratislava - Lamač,48.1911965,17.0542794,Bratislava IV,48.202306,17.01793563,Bratislavský kraj,Bratislava,48.1516988,17.1093063,"1,128.80","6,542,373",7385,4.3,7,8.8,13
529427,Bratislava - Záhorská Bystrica,48.2392876,17.0383357,Bratislava IV,48.202306,17.01793563,Bratislavský kraj,Bratislava,48.1516988,17.1093063,192.61,"32,297,811",6221,6.6,10,14.3,20
529435,Bratislava - Čunovo,48.029636,17.1995727,Bratislava V,48.074586,17.11564248,Bratislavský kraj,Bratislava,48.1516988,17.1093063,82.92,"18,626,272",1545,9.5,14,19.1,26
529443,Bratislava - Jarovce,48.0652367,17.1129421,Bratislava V,48.074586,17.11564248,Bratislavský kraj,Bratislava,48.1516988,17.1093063,119.01,"21,342,442",2540,1.1,2,12,16
529460,Bratislava - Petržalka,48.110972,17.1112897,Bratislava V,48.074586,17.11564248,Bratislavský kraj,Bratislava,48.1516988,17.1093063,"3,635.80","28,680,104",104275,6.2,8,5.9,9
529494,Bratislava - Rusovce,48.052647,17.1469174,Bratislava V,48.074586,17.11564248,Bratislavský kraj,Bratislava,48.1516988,17.1093063,162.53,"25,558,261",4154,4.1,7,13.7,19
508446,Bacúch,48.8558662,19.8061102,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,23.68,"38,190,647",905,17.2,21,58,63
508462,Beňuš,48.8299192,19.758473,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,43.84,"26,780,357",1174,10.7,14,51.5,56
508489,Braväcovo,48.8399218,19.7493604,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,23.38,"29,409,193",688,12,16,52.9,58
508497,Brezno,48.8053349,19.6409612,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,170.66,"121,956,165",20813,0,0,42.3,44
557251,Bystrá - Brezno,48.8445251,19.6056754,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,11.28,"15,873,795",179,11.9,16,40.1,43
508527,Čierny Balog,48.7454408,19.6621951,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,34.69,"147,104,270",5103,9.2,13,49.3,52
508535,Dolná Lehota,48.8373755,19.5085214,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,12.91,"55,443,041",716,15.1,19,31.9,33
508578,Drábsko,48.65918935,19.67372111,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,39.33,"4,767,081",188,22.7,25,62.8,65
508608,Heľpa,48.85023545,19.96178996,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,60.52,"41,703,917",2524,26.9,32,67.7,74
508624,Horná Lehota - Brezno,48.8379148,19.5468145,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,13.11,"45,886,548",602,12.3,16,36.1,39
508667,Hronec,48.8022172,19.5757179,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,33.9,"35,152,528",1192,6.6,9,35.9,38
508691,Jarabá,48.8929975,19.695058,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,2.7,"15,385,599",42,15,20,49.4,53
508705,Jasenie,48.8363777,19.4623683,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,13.57,"86,294,356",1171,17.9,24,29.3,32
508730,Lom nad Rimavicou,48.6424847,19.6463162,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,14.08,"17,404,775",245,23.7,26,63.8,66
508772,Michalová,48.7626694,19.7778938,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,94.2,"14,326,632",1350,12,14,53.4,56
508811,Mýto pod Ďumbierom,48.8556374,19.62969424,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,50.87,"10,389,902",529,11.4,18,42.7,47
508829,Nemecká,48.8131567,19.4153718,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,72.19,"24,630,522",1778,18.9,22,22.5,24
508845,Osrblie,48.7592465,19.5249284,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,15.34,"24,015,912",369,13.8,20,43.1,49
508853,Podbrezová,48.8114617,19.5286427,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,204.47,"18,565,275",3796,10,12,31.7,32
508870,Pohorelá,48.8614013,20.0153824,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,45.7,"46,939,967",2145,32.3,38,73.1,80
508888,Pohronská Polhora,48.7549434,19.7989143,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,48.07,"35,768,650",1720,13.8,16,55.2,58
508900,Polomka,48.85,19.85,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,31.5,"94,022,988",2962,18.7,22,59.5,64
508934,Predajná,48.8134192,19.4628522,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,56.5,"23,203,123",1311,15.4,20,26.4,27
508951,Ráztoka,48.8286789,19.39919268,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,33.69,"8,072,594",272,22,26,23.6,26
508993,Sihla,48.657583,19.6468201,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,7.1,"26,833,045",191,22.2,24,62.2,64
509043,Šumiac,48.8399675,20.1297354,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,15.5,"81,764,900",1268,42.5,49,83.4,91
509051,Telgárt,48.8516106,20.1876799,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,27.11,"55,974,134",1518,47.6,54,88.4,96
509086,Valaská,48.8104889,19.5719557,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,56.94,"63,313,523",3605,5.7,7,36.4,38
509094,Vaľkovňa,48.8343515,20.0672369,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,29.56,"14,853,398",439,36.2,43,77,85
509124,Závadka nad Hronom,48.85039315,19.91284847,Brezno,48.8053349,19.6409612,Banskobystrický kraj,Banská Bystrica,48.7384028,19.1573494,55.85,"41,184,209",2300,23.3,27,64.1,69
517461,Bytča,49.2235748,18.5586825,Bytča,49.2235748,18.5586825,Žilinský kraj,Žilina,49.2234674,18.7393139,264.1,"43,038,274",11367,0,0,20.6,19
581984,Hlboké nad Váhom,49.2115574,18.5926921,Bytča,49.2235748,18.5586825,Žilinský kraj,Žilina,49.2234674,18.7393139,174,"5,359,260",933,3.9,5,17.2,20
517623,Hvozdnica,49.210788,18.487317,Bytča,49.2235748,18.5586825,Žilinský kraj,Žilina,49.2234674,18.7393139,136.81,"8,734,438",1195,6.8,10,24.9,25
517631,Jablonové - Bytča,49.1843639,18.5638023,Bytča,49.2235748,18.5586825,Žilinský kraj,Žilina,49.2234674,18.7393139,214.38,"4,233,160",908,6.5,9,24.3,24
517674,Kolárovice,49.2704872,18.5336714,Bytča,49.2235748,18.5586825,Žilinský kraj,Žilina,49.2234674,18.7393139,65.85,"27,538,444",1814,6.2,8,26,25
517691,Kotešová,49.2404886,18.5987792,Bytča,49.2235748,18.5586825,Žilinský kraj,Žilina,49.2234674,18.7393139,102.81,"20,332,873",2091,3.8,5,15,19
517798,Maršová - Rašov,49.1817034,18.5136793,Bytča,49.2235748,18.5586825,Žilinský kraj,Žilina,49.2234674,18.7393139,104.44,"9,617,728",1005,7.4,9,25.2,24
517861,Petrovice,49.2573649,18.5238434,Bytča,49.2235748,18.5586825,Žilinský kraj,Žilina,49.2234674,18.7393139,49.44,"32,536,105",1609,6.1,8,25.8,25
517895,Predmier,49.1981039,18.5318796,Bytča,49.2235748,18.5586825,Žilinský kraj,Žilina,49.2234674,18.7393139,124.18,"10,895,838",1353,5.4,8,23.2,23
518018,Štiavnik,49.2426836,18.4655093,Bytča,49.2235748,18.5586825,Žilinský kraj,Žilina,49.2234674,18.7393139,72.3,"55,688,991",4027,10.9,17,29,31
517992,Súľov - Hradná,49.1649183,18.5878333,Bytča,49.2235748,18.5586825,Žilinský kraj,Žilina,49.2234674,18.7393139,42.18,"22,939,611",968,9.7,14,27.5,29
518085,Veľké Rovné,49.2921394,18.5828788,Bytča,49.2235748,18.5586825,Žilinský kraj,Žilina,49.2234674,18.7393139,92.23,"40,604,069",3745,9.6,12,21.2,26
509132,Čadca,49.4375146,18.7896041,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,419.45,"56,792,020",23822,0,0,30.4,33
509159,Čierne,49.4977488,18.8220684,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,213.38,"20,840,842",4447,9,14,41.7,44
509167,Dlhá nad Kysucou,49.3906139,18.6394348,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,50.08,"12,259,445",614,17.3,22,37.9,48
509183,Dunajov,49.3600391,18.8203332,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,190.02,"6,062,470",1152,13.1,18,18.2,22
509213,Klokočov - Čadca,49.4462061,18.5670825,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,44.42,"51,170,833",2273,21.6,28,44,56
509221,Klubina,49.3540142,18.8941435,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,34.26,"15,573,710",534,15.4,19,31.5,35
509230,Korňa,49.4142681,18.5471041,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,78.22,"25,332,098",1982,20.7,28,43.1,55
509248,Krásno nad Kysucou,49.3897116,18.8318753,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,244,"27,770,029",6776,9.1,12,22,24
509299,Makov,49.3695054,18.4745656,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,37.54,"46,052,156",1729,27.6,33,40.5,41
509311,Nová Bystrica,49.3467131,19.0130509,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,21.56,"125,254,584",2701,24.7,30,40.7,45
509337,Olešná,49.4296759,18.6706686,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,97.3,"19,773,605",1924,10.6,15,40.6,47
509345,Oščadnica,49.4357777,18.8838235,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,97.71,"58,633,861",5729,9.1,14,29.7,35
509361,Podvysoká,49.414966,18.6679483,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,239.07,"5,609,341",1341,10.7,14,40.7,46
509396,Radôstka,49.3237808,18.9416699,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,60.89,"13,171,861",802,20.7,26,31.9,40
509400,Raková,49.4439243,18.7335149,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,134.09,"41,517,020",5567,5,8,35,40
509451,Skalité,49.4988498,18.89702,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,158.31,"33,163,149",5250,14.6,18,47.2,49
509477,Stará Bystrica,49.3461424,18.9381402,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,74.6,"36,908,598",2754,19.1,24,35.2,39
509485,Staškov,49.4235748,18.6951166,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,128.24,"21,873,710",2805,8.5,12,38.5,44
509493,Svrčinovec,49.480914,18.796231,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,220.25,"15,736,529",3466,5.6,9,37.4,39
509507,Turzovka,49.4051578,18.6259805,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,214.7,"34,911,126",7496,14.4,20,37.5,48
509515,Vysoká nad Kysucou,49.3804047,18.5511963,Čadca,49.4375146,18.7896041,Žilinský kraj,Žilina,49.2234674,18.7393139,59.45,"43,870,416",2608,21.8,27,45.4,46
